customerID,risk_score,ensemble_probability,gb_probability,rf_probability,lr_probability,risk_level,monthly_revenue,annual_revenue_risk,tenure_months,contract_type,payment_method,actual_churn,priority_rank,churn_drivers,recommended_action
9770-KXGQU,17.9,0.1789,0.0941,0.2589,0.2709,Low,98.6,1183.2,53,One year,Mailed check,0,4281,Manual payment method | Fiber optic (premium price risk) | High charge ($99/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
8847-GEOOQ,17.9,0.1789,0.1161,0.201,0.3028,Low,60.2,722.4,60,Month-to-month,Bank transfer (automatic),0,4282,Month-to-month contract | Paperless billing,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
8942-DBMHZ,17.9,0.1788,0.0972,0.2207,0.3201,Low,20.45,245.4,12,Month-to-month,Mailed check,0,4283,Month-to-month contract | Manual payment method | New customer (0-12 months),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
7614-QVWQL,17.9,0.1785,0.098,0.279,0.2292,Low,51.8,621.6,49,One year,Bank transfer (automatic),1,4284,Paperless billing,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
0218-QNVAS,17.9,0.1789,0.0942,0.2675,0.2578,Low,100.55,1206.6,71,One year,Bank transfer (automatic),0,4285,Fiber optic (premium price risk) | High charge ($101/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
3635-JBPSG,17.9,0.1788,0.0831,0.27,0.2814,Low,38.8,465.6,15,Two year,Mailed check,0,4286,Manual payment method | Paperless billing | Low engagement (2 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
3468-DRVQJ,17.9,0.1786,0.1032,0.2549,0.2524,Low,70.3,843.6,10,One year,Electronic check,0,4287,Manual payment method | New customer (0-12 months) | Electronic check payment,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
7812-FZHPE,17.9,0.1788,0.0928,0.2869,0.2315,Low,24.1,289.2,17,Month-to-month,Mailed check,1,4288,Month-to-month contract | Manual payment method | Low engagement (1 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
0285-INHLN,17.9,0.1786,0.1003,0.2661,0.2432,Low,54.75,657.0,27,Month-to-month,Credit card (automatic),0,4289,Month-to-month contract | Paperless billing | Low engagement (2 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
5195-KPUNQ,17.9,0.1791,0.1168,0.2714,0.1962,Low,96.75,1161.0,53,One year,Mailed check,0,4290,Manual payment method | Fiber optic (premium price risk) | Senior customer,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
7531-GQHME,17.8,0.1782,0.0966,0.2685,0.247,Low,20.05,240.6,12,Month-to-month,Credit card (automatic),0,4291,Month-to-month contract | New customer (0-12 months) | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
2307-FYNNL,17.8,0.1783,0.0943,0.2684,0.2532,Low,109.05,1308.6,65,Two year,Electronic check,0,4292,Manual payment method | Fiber optic (premium price risk) | Electronic check payment,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
9488-FYQAU,17.8,0.1782,0.085,0.305,0.221,Low,109.25,1311.0,63,Two year,Bank transfer (automatic),0,4293,Fiber optic (premium price risk) | Paperless billing | High charge ($109/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
4531-AUZNK,17.8,0.1779,0.0905,0.2873,0.2324,Low,95.15,1141.8,51,One year,Mailed check,0,4294,Manual payment method | Fiber optic (premium price risk) | Paperless billing,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
9565-JSNFM,17.8,0.1778,0.067,0.2246,0.3844,Low,70.45,845.4,38,One year,Bank transfer (automatic),1,4295,Fiber optic (premium price risk) | Paperless billing | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
2129-ALKBS,17.8,0.1783,0.1295,0.2479,0.1957,Low,26.2,314.4,40,Month-to-month,Electronic check,0,4296,Month-to-month contract | Manual payment method | Electronic check payment,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
9762-YAQAA,17.8,0.1782,0.069,0.2265,0.379,Low,81.4,976.8,39,One year,Credit card (automatic),0,4297,Fiber optic (premium price risk) | Low engagement (2 services) | High charge ($81/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
0098-BOWSO,17.8,0.1778,0.1246,0.2195,0.2482,Low,19.4,232.8,27,Month-to-month,Electronic check,0,4298,Month-to-month contract | Manual payment method | Electronic check payment,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
3571-DPYUH,17.8,0.1776,0.0936,0.253,0.2746,Low,94.7,1136.4,58,One year,Credit card (automatic),0,4299,Fiber optic (premium price risk) | Paperless billing | High charge ($95/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
0516-UXRMT,17.8,0.1776,0.0683,0.3172,0.2412,Low,92.05,1104.6,62,One year,Electronic check,0,4300,Manual payment method | Fiber optic (premium price risk) | Electronic check payment,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
7208-PSIHR,17.7,0.1767,0.0928,0.2972,0.206,Low,104.3,1251.6,70,Two year,Bank transfer (automatic),0,4301,Fiber optic (premium price risk) | Paperless billing | High charge ($104/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
1095-WGNGG,17.7,0.1769,0.0744,0.3002,0.2485,Low,101.05,1212.6,61,Two year,Bank transfer (automatic),0,4302,Fiber optic (premium price risk) | Paperless billing | High charge ($101/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
0708-SJDIS,17.7,0.1767,0.1094,0.2073,0.2992,Low,65.0,780.0,34,Month-to-month,Mailed check,0,4303,Month-to-month contract | Manual payment method,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
7233-IOQNP,17.7,0.177,0.1124,0.2573,0.2179,Low,34.0,408.0,43,Month-to-month,Bank transfer (automatic),0,4304,Month-to-month contract | Low engagement (2 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
7094-MSZAO,17.7,0.1767,0.1043,0.2365,0.2679,Low,20.05,240.6,10,Month-to-month,Credit card (automatic),0,4305,Month-to-month contract | New customer (0-12 months) | Paperless billing,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
7176-WRTNX,17.7,0.1772,0.1364,0.2754,0.1318,Low,114.95,1379.4,70,Two year,Bank transfer (automatic),0,4306,Fiber optic (premium price risk) | Paperless billing | High charge ($115/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
8041-TMEID,17.7,0.1767,0.0945,0.2799,0.2275,Low,108.5,1302.0,63,Two year,Credit card (automatic),0,4307,Fiber optic (premium price risk) | Senior customer | High charge ($108/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
3736-BLEPA,17.7,0.1767,0.0639,0.2441,0.3577,Low,91.25,1095.0,28,One year,Bank transfer (automatic),0,4308,Fiber optic (premium price risk) | Paperless billing | High charge ($91/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
4770-QAZXN,17.6,0.1762,0.0847,0.2481,0.2972,Low,19.45,233.4,13,Month-to-month,Credit card (automatic),0,4309,Month-to-month contract | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
5872-OEQNH,17.6,0.176,0.1189,0.2732,0.1728,Low,44.45,533.4,60,One year,Electronic check,0,4310,Manual payment method | Electronic check payment | Paperless billing,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
2428-ZMCTB,17.6,0.1757,0.0972,0.2457,0.2669,Low,19.75,237.0,10,Month-to-month,Credit card (automatic),0,4311,Month-to-month contract | New customer (0-12 months) | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
4797-MIWUM,17.6,0.1757,0.0904,0.2475,0.281,Low,20.25,243.0,7,Month-to-month,Bank transfer (automatic),0,4312,Month-to-month contract | New customer (0-12 months) | Paperless billing,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
2683-JXWQQ,17.6,0.1761,0.1388,0.2683,0.1307,Low,33.6,403.2,61,Month-to-month,Bank transfer (automatic),0,4313,Month-to-month contract | Low engagement (2 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
4020-KIUDI,17.6,0.1756,0.0917,0.261,0.2574,Low,19.85,238.2,6,Month-to-month,Credit card (automatic),0,4314,Month-to-month contract | New customer (0-12 months) | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
5640-CAXOA,17.6,0.1756,0.0907,0.23,0.3061,Low,40.35,484.2,30,One year,Credit card (automatic),0,4315,Paperless billing | Low engagement (2 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
0549-CYCQN,17.6,0.1757,0.0837,0.1903,0.3838,Low,79.6,955.2,51,One year,Bank transfer (automatic),0,4316,Fiber optic (premium price risk) | Senior customer | Paperless billing,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
4785-QRJHC,17.6,0.1755,0.1105,0.1967,0.3064,Low,59.9,718.8,46,One year,Bank transfer (automatic),1,4317,Senior customer | Paperless billing,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
2371-JUNGC,17.6,0.1756,0.0885,0.2177,0.3305,Low,20.25,243.0,11,Month-to-month,Mailed check,0,4318,Month-to-month contract | Manual payment method | New customer (0-12 months),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
6568-POCUI,17.6,0.1756,0.0711,0.2858,0.2716,Low,95.2,1142.4,45,Two year,Credit card (automatic),0,4319,Fiber optic (premium price risk) | Paperless billing | High charge ($95/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
0369-ZGOVK,17.5,0.1748,0.0555,0.2505,0.3595,Low,70.4,844.8,28,One year,Bank transfer (automatic),0,4320,Fiber optic (premium price risk) | Paperless billing | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
4422-QVIJA,17.5,0.1752,0.1084,0.2395,0.246,Low,50.15,601.8,35,Month-to-month,Mailed check,0,4321,Month-to-month contract | Manual payment method | Low engagement (1 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
1045-LTCYT,17.5,0.1753,0.0909,0.2826,0.2254,Low,21.05,252.6,8,Month-to-month,Credit card (automatic),0,4322,Month-to-month contract | New customer (0-12 months) | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
2338-BQEZT,17.5,0.1747,0.1037,0.2976,0.1681,Low,50.55,606.6,55,Month-to-month,Credit card (automatic),0,4323,Month-to-month contract | Paperless billing | Low engagement (1 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
